"TOA5","13030","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_wind_20250320.CR6","23357","bvre-wind"
"TIMESTAMP","RECORD","U_ms_Avg","V_ms_Avg","W_ms_Avg","SpeedSound_ms_Avg","AirTemp_C_Avg"
"TS","RN","","","","",""
"","","Avg","Avg","Avg","Avg","Avg"
"2025-03-25 14:49:00",1529,-2.13,-2.678,0.128,340.3,14.43
"2025-03-25 14:50:00",1530,-1.032,-1.238,0.04,340.4,14.44
"2025-03-25 14:51:00",1531,-2.383,-1.03,-0.032,340.2,14.25
"2025-03-25 14:52:00",1532,-2.342,-1.998,-0.343,340.3,14.32
"2025-03-25 14:53:00",1533,-2.175,-2.19,-0.045,340.3,14.29
"2025-03-25 14:54:00",1534,-1.338,-4.66,0.118,340.3,14.41
"2025-03-25 14:55:00",1535,-3.06,-2.192,0.32,340.4,14.51
"2025-03-25 14:56:00",1536,-1.355,-1.045,-0.583,340.5,14.61
"2025-03-25 14:57:00",1537,-1.557,0.52,-0.645,340.4,14.55
"2025-03-25 14:58:00",1538,-0.66,-1.195,0.35,340.3,14.39
"2025-03-25 14:59:00",1539,-0.51,-1.527,0.437,340.3,14.29
"2025-03-25 15:00:00",1540,-0.99,-2.387,0.43,340.3,14.39
"2025-03-25 15:01:00",1541,-1.818,-3.863,0.703,340.4,14.52
"2025-03-25 15:02:00",1542,-2.673,-4.23,-0.095,340.5,14.7
"2025-03-25 15:03:00",1543,-2.725,-2.585,0.76,340.5,14.63
"2025-03-25 15:04:00",1544,-2.212,-3.523,0.39,340.3,14.37
"2025-03-25 15:05:00",1545,-1.965,-3.823,0.248,340.4,14.54
"2025-03-25 15:06:00",1546,-2.6,-3.895,0.722,340.4,14.48
"2025-03-25 15:07:00",1547,-2.817,-2.177,0.537,340.3,14.3
"2025-03-25 15:08:00",1548,-2.502,-0.922,0.305,340.3,14.34
"2025-03-25 15:09:00",1549,-2.192,-3.57,0.727,340.3,14.4
"2025-03-25 15:10:00",1550,-1.578,-2.027,0.22,340.6,14.79
"2025-03-25 15:11:00",1551,-1.748,-1.285,0.505,340.5,14.71
"2025-03-25 15:12:00",1552,-1.32,-2.157,0.562,340.5,14.61
"2025-03-25 15:13:00",1553,-2.222,-1.713,-0.07,340.3,14.32
"2025-03-25 15:14:00",1554,-2.687,-1.065,-0.795,340.2,14.17
"2025-03-25 15:15:00",1555,-1.887,-1.595,0.635,340.3,14.28
"2025-03-25 15:16:00",1556,-2.873,-2.052,0.125,340.4,14.49
"2025-03-25 15:17:00",1557,-2.395,-3.413,0.175,340.2,14.2
"2025-03-25 15:18:00",1558,-1.603,-3.492,0.102,340.5,14.75
"2025-03-25 15:19:00",1559,-1.545,-2.32,0.712,340.4,14.59
"2025-03-25 15:20:00",1560,-1.123,0.39,0.133,340.2,14.17
"2025-03-25 15:21:00",1561,-0.445,-1.208,0.465,340.4,14.56
"2025-03-25 15:22:00",1562,-1.96,-2.217,0.33,340.4,14.44
"2025-03-25 15:23:00",1563,-0.745,-3.51,-0.007,340.3,14.4
"2025-03-25 15:24:00",1564,-2.643,-4.595,0.36,340.3,14.41
"2025-03-25 15:25:00",1565,-1.388,-2.032,0.335,340.3,14.29
"2025-03-25 15:26:00",1566,-2.345,-2.847,0.02,340.2,14.21
"2025-03-25 15:27:00",1567,-1.03,-1.868,0.453,340.4,14.46
"2025-03-25 15:28:00",1568,-1.885,-1.963,-0.307,340.4,14.49
"2025-03-25 15:29:00",1569,-0.745,-1.805,0.532,340.5,14.64
"2025-03-25 15:30:00",1570,-1.91,-2.545,0.485,340.4,14.49
"2025-03-25 15:31:00",1571,-1.845,-2.115,0.175,340.4,14.57
"2025-03-25 15:32:00",1572,-1.46,-3.272,0.825,340.5,14.62
"2025-03-25 15:33:00",1573,-2.58,-2.18,0.053,340.4,14.48
"2025-03-25 15:34:00",1574,-0.845,-2.647,0.852,340.3,14.43
"2025-03-25 15:35:00",1575,-1.895,-3.202,0.235,340.4,14.47
"2025-03-25 15:36:00",1576,-1.713,-2.673,-0.118,340.4,14.46
"2025-03-25 15:37:00",1577,-2.202,-4.697,0.27,340.3,14.4
"2025-03-25 15:38:00",1578,-2.992,-4.232,0.29,340.2,14.24
"2025-03-25 15:39:00",1579,-2.403,-4.515,0.088,340.3,14.34
"2025-03-25 15:40:00",1580,-2.238,-4.183,0.058,340.4,14.47
"2025-03-25 15:41:00",1581,-2.05,-3.17,0.667,340.4,14.54
"2025-03-25 15:42:00",1582,-2.403,-3.858,-0.14,340.4,14.45
"2025-03-25 15:43:00",1583,-3.002,-3.178,0.34,340.4,14.49
"2025-03-25 15:44:00",1584,-2.075,-3.183,-0.067,340.3,14.4
"2025-03-25 15:45:00",1585,-3.702,-6.518,0.917,340.3,14.32
"2025-03-25 15:46:00",1586,-3.173,-3.415,0.323,340.3,14.36
"2025-03-25 15:47:00",1587,-3.125,-4,-0.155,340.3,14.41
"2025-03-25 15:48:00",1588,-2.37,-4.788,0.383,340.4,14.45
"2025-03-25 15:49:00",1589,-3.938,-3.14,0.085,340.3,14.4
"2025-03-25 15:50:00",1590,-2.865,-5.34,0.547,340.4,14.57
"2025-03-25 15:51:00",1591,-1.715,-2.563,0.027,340.5,14.67
"2025-03-25 15:52:00",1592,-2.938,-4.165,0.443,340.5,14.71
"2025-03-25 15:53:00",1593,-2.293,-3.768,0.56,340.4,14.45
"2025-03-25 15:54:00",1594,-3.093,-3.298,0.508,340.4,14.45
"2025-03-25 15:55:00",1595,-3.353,-4.1,0.433,340.3,14.41
"2025-03-25 15:56:00",1596,-2.92,-4.815,0.358,340.3,14.35
"2025-03-25 15:57:00",1597,-2.918,-5.345,0.33,340.4,14.51
"2025-03-25 15:58:00",1598,-1.475,-3.785,-0.207,340.3,14.39
"2025-03-25 15:59:00",1599,-0.748,-3.733,0.237,340.4,14.47
"2025-03-25 16:00:00",1600,-3.212,-1.745,-0.223,340.3,14.29
"2025-03-25 16:01:00",1601,-3.9,-4.92,0.495,340.3,14.34
"2025-03-25 16:02:00",1602,-2.903,-4.188,0.995,340.2,14.21
"2025-03-25 16:03:00",1603,-1.46,-4.19,0.267,340.3,14.3
"2025-03-25 16:04:00",1604,-2.265,-4.98,0.682,340.2,14.15
"2025-03-25 16:05:00",1605,-2.863,-3.955,0.297,340.2,14.26
"2025-03-25 16:06:00",1606,-2.59,-5.158,0.72,340.3,14.33
"2025-03-25 16:07:00",1607,-2.77,-4.96,0.708,340.2,14.19
"2025-03-25 16:08:00",1608,-3.548,-5.643,1.063,340.3,14.28
"2025-03-25 16:09:00",1609,-3.06,-6.753,0.608,340.2,14.25
"2025-03-25 16:10:00",1610,-2.592,-4.505,-0.227,340.3,14.29
"2025-03-25 16:11:00",1611,-1.828,-3.613,-0.25,340.1,14.07
"2025-03-25 16:12:00",1612,-2,-3.825,0.705,340.1,14.06
"2025-03-25 16:13:00",1613,-3.093,-4.07,-0.005,340.1,14.09
"2025-03-25 16:14:00",1614,-2.478,-4.953,0.433,340.2,14.1
"2025-03-25 16:15:00",1615,-1.71,-4.905,-0.053,340.1,14.08
"2025-03-25 16:16:00",1616,-3.048,-7.06,0.28,340.2,14.14
"2025-03-25 16:17:00",1617,-4.217,-3.145,0.375,340.2,14.17
"2025-03-25 16:18:00",1618,-3.475,-6.2,0.435,340.3,14.31
"2025-03-25 16:19:00",1619,-3.143,-4.248,0.54,340.2,14.27
"2025-03-25 16:20:00",1620,-3.138,-4.32,0.77,340.2,14.26
"2025-03-25 16:21:00",1621,-3.345,-5.93,1.432,340.2,14.26
"2025-03-25 16:22:00",1622,-3.663,-6.24,0.645,340.2,14.17
"2025-03-25 16:23:00",1623,-4.65,-6.88,0.607,340.2,14.12
"2025-03-25 16:24:00",1624,-3.595,-7.39,1.007,340.2,14.22
"2025-03-25 16:25:00",1625,-4.167,-5.54,0.278,340.2,14.14
"2025-03-25 16:26:00",1626,-3.83,-6.098,0.562,340.2,14.16
"2025-03-25 16:27:00",1627,-3.26,-4.893,0.862,340.1,14.03
"2025-03-25 16:28:00",1628,-3.97,-7.055,-0.323,340.2,14.18
"2025-03-25 16:29:00",1629,-2.563,-6.942,0.09,340.2,14.23
"2025-03-25 16:30:00",1630,-4.192,-4.428,-0.407,340.3,14.3
